Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editMail""), ""ewelina.holderna@gmail.com"")",Chrome 96.0.4664.110,,,2021-12-21 23:43:23,2021-12-21 23:43:23,"0,922s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-21 23:43:23,2021-12-21 23:43:24,"0,695s",FAILED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE12,Chrome 96.0.4664.110,,,2021-12-21 23:43:24,2021-12-21 23:43:34,"9,832s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-21 23:43:25,2021-12-21 23:43:28,"2,980s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-21 23:43:28,2021-12-21 23:43:28,"0,337s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-21 23:43:28,2021-12-21 23:43:30,"1,737s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-21 23:43:30,2021-12-21 23:43:31,"0,751s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-21 23:43:31,2021-12-21 23:43:31,"0,441s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-21 23:43:31,2021-12-21 23:43:31,"0,382s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-21 23:43:31,2021-12-21 23:43:32,"0,907s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editMail""), ""ewelina+gmail.com"")",Chrome 96.0.4664.110,,,2021-12-21 23:43:32,2021-12-21 23:43:33,"0,963s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-21 23:43:33,2021-12-21 23:43:34,"0,645s",FAILED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE13,Chrome 96.0.4664.110,,,2021-12-21 23:43:34,2021-12-21 23:43:43,"9,102s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-21 23:43:35,2021-12-21 23:43:38,"2,842s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-21 23:43:38,2021-12-21 23:43:38,"0,337s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-21 23:43:38,2021-12-21 23:43:40,"1,737s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-21 23:43:40,2021-12-21 23:43:40,"0,749s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-21 23:43:40,2021-12-21 23:43:41,"0,424s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-21 23:43:41,2021-12-21 23:43:41,"0,429s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-21 23:43:41,2021-12-21 23:43:42,"0,949s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editMiasto""), ""Poznań"")",Chrome 96.0.4664.110,,,2021-12-21 23:43:42,2021-12-21 23:43:43,"0,947s",FAILED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE14,Chrome 96.0.4664.110,,,2021-12-21 23:43:43,2021-12-21 23:43:53,"10,024s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-21 23:43:44,2021-12-21 23:43:47,"2,995s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-21 23:43:47,2021-12-21 23:43:47,"0,207s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-21 23:43:47,2021-12-21 23:43:49,"2,397s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-21 23:43:49,2021-12-21 23:43:50,"0,713s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-21 23:43:50,2021-12-21 23:43:51,"0,424s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-21 23:43:51,2021-12-21 23:43:51,"0,468s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-21 23:43:51,2021-12-21 23:43:52,"1,233s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editMiasto""), ""/*-+11"")",Chrome 96.0.4664.110,,,2021-12-21 23:43:52,2021-12-21 23:43:53,"0,897s",FAILED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE15,Chrome 96.0.4664.110,,,2021-12-21 23:43:53,2021-12-21 23:44:02,"9,065s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-21 23:43:54,2021-12-21 23:43:57,"2,947s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-21 23:43:57,2021-12-21 23:43:57,"0,234s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-21 23:43:57,2021-12-21 23:43:59,"1,751s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-21 23:43:59,2021-12-21 23:43:59,"0,705s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-21 23:43:59,2021-12-21 23:44:00,"0,464s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-21 23:44:00,2021-12-21 23:44:00,"0,398s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-21 23:44:00,2021-12-21 23:44:01,"1,025s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/textarea_Zmie dane_editOSobie""), ""Mam na imię Ewelina. Mieszkam w Poznaniu."")",Chrome 96.0.4664.110,,,2021-12-21 23:44:01,2021-12-21 23:44:02,"0,858s",FAILED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE16,Chrome 96.0.4664.110,,,2021-12-21 23:44:02,2021-12-21 23:44:15,"12,340s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-21 23:44:03,2021-12-21 23:44:06,"2,696s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-21 23:44:06,2021-12-21 23:44:06,"0,265s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-21 23:44:06,2021-12-21 23:44:08,"2,344s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-21 23:44:08,2021-12-21 23:44:09,"0,713s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-21 23:44:09,2021-12-21 23:44:09,"0,460s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-21 23:44:09,2021-12-21 23:44:10,"0,418s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/div_Zarejestruj konto_icon""))",Chrome 96.0.4664.110,,,2021-12-21 23:44:10,2021-12-21 23:44:11,"0,963s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-21 23:44:11,2021-12-21 23:44:11,"0,543s",PASSED
"selectOptionByValue(findTestObject(""Page_PSTO webMessenger - Zalogowano/select_wiek""), ""20"", true)",Chrome 96.0.4664.110,,,2021-12-21 23:44:11,2021-12-21 23:44:14,"2,593s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-21 23:44:14,2021-12-21 23:44:15,"0,626s",FAILED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE17,Chrome 96.0.4664.110,,,2021-12-21 23:44:15,2021-12-21 23:44:24,"9,868s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-21 23:44:15,2021-12-21 23:44:18,"2,831s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-21 23:44:18,2021-12-21 23:44:18,"0,261s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-21 23:44:18,2021-12-21 23:44:20,"1,980s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-21 23:44:20,2021-12-21 23:44:21,"0,766s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-21 23:44:21,2021-12-21 23:44:22,"0,459s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-21 23:44:22,2021-12-21 23:44:22,"0,392s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-21 23:44:22,2021-12-21 23:44:23,"0,983s",PASSED
"selectOptionByValue(findTestObject(""Page_PSTO webMessenger - Zalogowano/select_plec""), ""1"", true)",Chrome 96.0.4664.110,,,2021-12-21 23:44:23,2021-12-21 23:44:24,"1,522s",FAILED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE18,Chrome 96.0.4664.110,,,2021-12-21 23:44:24,2021-12-21 23:44:33,"8,991s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-21 23:44:25,2021-12-21 23:44:28,"2,848s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-21 23:44:28,2021-12-21 23:44:28,"0,245s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-21 23:44:28,2021-12-21 23:44:30,"1,770s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-21 23:44:30,2021-12-21 23:44:31,"0,734s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-21 23:44:31,2021-12-21 23:44:31,"0,436s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-21 23:44:31,2021-12-21 23:44:32,"0,392s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-21 23:44:32,2021-12-21 23:44:33,"0,995s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editTelefon""), ""123456789"")",Chrome 96.0.4664.110,,,2021-12-21 23:44:33,2021-12-21 23:44:33,"0,899s",FAILED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE19,Chrome 96.0.4664.110,,,2021-12-21 23:44:33,2021-12-21 23:44:43,"9,248s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-21 23:44:34,2021-12-21 23:44:37,"2,841s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-21 23:44:37,2021-12-21 23:44:37,"0,260s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-21 23:44:37,2021-12-21 23:44:39,"1,986s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-21 23:44:39,2021-12-21 23:44:40,"0,716s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-21 23:44:40,2021-12-21 23:44:40,"0,468s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-21 23:44:40,2021-12-21 23:44:41,"0,397s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-21 23:44:41,2021-12-21 23:44:42,"0,874s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editTelefon""), ""+48 123456789"")",Chrome 96.0.4664.110,,,2021-12-21 23:44:42,2021-12-21 23:44:43,"0,968s",FAILED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE20,Chrome 96.0.4664.110,,,2021-12-21 23:44:43,2021-12-21 23:44:52,"9,359s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-21 23:44:43,2021-12-21 23:44:46,"2,970s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-21 23:44:46,2021-12-21 23:44:47,"0,247s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-21 23:44:47,2021-12-21 23:44:48,"1,834s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-21 23:44:48,2021-12-21 23:44:49,"0,725s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-21 23:44:49,2021-12-21 23:44:50,"0,461s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-21 23:44:50,2021-12-21 23:44:50,"0,418s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-21 23:44:50,2021-12-21 23:44:51,"0,962s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editTelefon""), ""abcdefghijk!@"")",Chrome 96.0.4664.110,,,2021-12-21 23:44:51,2021-12-21 23:44:52,"1,010s",FAILED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE21,Chrome 96.0.4664.110,,,2021-12-21 23:44:52,2021-12-21 23:45:01,"8,861s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-21 23:44:53,2021-12-21 23:44:56,"2,725s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-21 23:44:56,2021-12-21 23:44:56,"0,262s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-21 23:44:56,2021-12-21 23:44:57,"1,482s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-21 23:44:57,2021-12-21 23:44:58,"0,840s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-21 23:44:58,2021-12-21 23:44:59,"0,471s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-21 23:44:59,2021-12-21 23:44:59,"0,413s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-21 23:44:59,2021-12-21 23:45:00,"0,851s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editWww""), ""https://www.wp.pl/"")",Chrome 96.0.4664.110,,,2021-12-21 23:45:00,2021-12-21 23:45:01,"1,032s",FAILED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE22,Chrome 96.0.4664.110,,,2021-12-21 23:45:01,2021-12-21 23:45:10,"9,500s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-21 23:45:02,2021-12-21 23:45:04,"2,772s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-21 23:45:04,2021-12-21 23:45:05,"0,195s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-21 23:45:05,2021-12-21 23:45:07,"2,137s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-21 23:45:07,2021-12-21 23:45:07,"0,755s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-21 23:45:07,2021-12-21 23:45:08,"0,433s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-21 23:45:08,2021-12-21 23:45:08,"0,387s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-21 23:45:08,2021-12-21 23:45:09,"1,211s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editWww""), ""/*-789"")",Chrome 96.0.4664.110,,,2021-12-21 23:45:09,2021-12-21 23:45:10,"0,944s",FAILED
