Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:14:03,2021-12-22 00:14:03,"0,397s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:14:03,2021-12-22 00:14:04,"0,956s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editSurname""), ""987!+"")",Chrome 96.0.4664.110,,,2021-12-22 00:14:04,2021-12-22 00:14:05,"0,941s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:14:05,2021-12-22 00:14:06,"0,427s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:14:06,2021-12-22 00:14:07,"0,837s",PASSED
"value_text = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editSurname""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:14:07,2021-12-22 00:14:07,"0,655s",PASSED
"verifyNotEqual(""987!+"", value_text, CONTINUE_ON_FAILURE)",Chrome 96.0.4664.110,,,2021-12-22 00:14:07,2021-12-22 00:14:07,"0,004s",FAILED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:14:07,2021-12-22 00:14:09,"1,540s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE11,Chrome 96.0.4664.110,,,2021-12-22 00:14:09,2021-12-22 00:14:20,"11,533s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:14:09,2021-12-22 00:14:11,"1,922s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:14:11,2021-12-22 00:14:12,"0,250s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:14:12,2021-12-22 00:14:13,"1,806s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:14:13,2021-12-22 00:14:14,"0,747s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:14:14,2021-12-22 00:14:15,"0,447s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:14:15,2021-12-22 00:14:15,"0,422s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:14:15,2021-12-22 00:14:16,"0,910s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editMail""), ""ewelina.holderna@gmail.com"")",Chrome 96.0.4664.110,,,2021-12-22 00:14:16,2021-12-22 00:14:17,"0,941s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:14:17,2021-12-22 00:14:17,"0,440s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:14:17,2021-12-22 00:14:18,"0,912s",PASSED
"value_text = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editMail""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:14:18,2021-12-22 00:14:19,"0,674s",PASSED
"verifyMatch(value_text, ""^[\w-\.]+@([\w-]+\.)+[\w-]{2,4}$"", true)",Chrome 96.0.4664.110,,,2021-12-22 00:14:19,2021-12-22 00:14:19,"0,003s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:14:19,2021-12-22 00:14:20,"1,360s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE12,Chrome 96.0.4664.110,,,2021-12-22 00:14:20,2021-12-22 00:14:31,"10,964s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:14:21,2021-12-22 00:14:23,"1,719s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:14:23,2021-12-22 00:14:23,"0,200s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:14:23,2021-12-22 00:14:25,"1,994s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:14:25,2021-12-22 00:14:26,"0,742s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:14:26,2021-12-22 00:14:26,"0,451s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:14:26,2021-12-22 00:14:26,"0,441s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:14:26,2021-12-22 00:14:27,"0,941s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editMail""), ""ewelina+gmail.com"")",Chrome 96.0.4664.110,,,2021-12-22 00:14:27,2021-12-22 00:14:28,"0,956s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:14:28,2021-12-22 00:14:29,"0,452s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:14:29,2021-12-22 00:14:29,"0,479s",PASSED
"value_text = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editMail""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:14:29,2021-12-22 00:14:30,"0,898s",PASSED
"verifyMatch(value_text, ""^[\w-\.]+@([\w-]+\.)+[\w-]{2,4}$"", true, CONTINUE_ON_FAILURE)",Chrome 96.0.4664.110,,,2021-12-22 00:14:30,2021-12-22 00:14:30,"0,004s",FAILED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:14:30,2021-12-22 00:14:31,"1,010s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE13,Chrome 96.0.4664.110,,,2021-12-22 00:14:31,2021-12-22 00:14:42,"11,242s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:14:32,2021-12-22 00:14:34,"1,901s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:14:34,2021-12-22 00:14:34,"0,250s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:14:34,2021-12-22 00:14:35,"1,382s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:14:35,2021-12-22 00:14:36,"0,777s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:14:36,2021-12-22 00:14:37,"0,437s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:14:37,2021-12-22 00:14:37,"0,421s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:14:37,2021-12-22 00:14:38,"0,834s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editMiasto""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:14:38,2021-12-22 00:14:39,"0,623s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editMiasto""), ""Poznań"")",Chrome 96.0.4664.110,,,2021-12-22 00:14:39,2021-12-22 00:14:39,"0,813s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:14:39,2021-12-22 00:14:40,"0,402s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:14:40,2021-12-22 00:14:41,"0,784s",PASSED
"value_text = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editMiasto""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:14:41,2021-12-22 00:14:41,"0,754s",PASSED
"verifyEqual(""Poznań"", value_text)",Chrome 96.0.4664.110,,,2021-12-22 00:14:41,2021-12-22 00:14:41,"0,003s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:14:41,2021-12-22 00:14:42,"1,222s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE14,Chrome 96.0.4664.110,,,2021-12-22 00:14:42,2021-12-22 00:14:54,"11,156s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:14:43,2021-12-22 00:14:45,"1,814s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:14:45,2021-12-22 00:14:45,"0,264s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:14:45,2021-12-22 00:14:47,"1,587s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:14:47,2021-12-22 00:14:48,"0,772s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:14:48,2021-12-22 00:14:48,"0,435s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:14:48,2021-12-22 00:14:48,"0,403s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:14:48,2021-12-22 00:14:49,"0,861s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editMiasto""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:14:49,2021-12-22 00:14:50,"0,631s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editMiasto""), ""/*-+11"")",Chrome 96.0.4664.110,,,2021-12-22 00:14:50,2021-12-22 00:14:51,"0,736s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:14:51,2021-12-22 00:14:51,"0,411s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:14:51,2021-12-22 00:14:52,"0,852s",PASSED
"value_text = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editMiasto""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:14:52,2021-12-22 00:14:53,"0,638s",PASSED
"verifyNotEqual(""/*-+11"", value_text, CONTINUE_ON_FAILURE)",Chrome 96.0.4664.110,,,2021-12-22 00:14:53,2021-12-22 00:14:53,"0,006s",FAILED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:14:53,2021-12-22 00:14:54,"1,127s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE15,Chrome 96.0.4664.110,,,2021-12-22 00:14:54,2021-12-22 00:15:05,"11,342s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:14:54,2021-12-22 00:14:56,"1,943s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:14:56,2021-12-22 00:14:56,"0,185s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:14:56,2021-12-22 00:14:58,"1,696s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:14:58,2021-12-22 00:14:59,"0,727s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:14:59,2021-12-22 00:14:59,"0,433s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:14:59,2021-12-22 00:15:00,"0,407s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:15:00,2021-12-22 00:15:00,"0,897s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/textarea_Zmie dane_editOSobie""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:15:00,2021-12-22 00:15:01,"0,578s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/textarea_Zmie dane_editOSobie""), ""Mam na imię Ewelina. Mieszkam w Poznaniu."")",Chrome 96.0.4664.110,,,2021-12-22 00:15:01,2021-12-22 00:15:02,"0,776s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:15:02,2021-12-22 00:15:02,"0,411s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:15:02,2021-12-22 00:15:03,"0,733s",PASSED
"value_text = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/textarea_Zmie dane_editOSobie""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:15:03,2021-12-22 00:15:04,"0,771s",PASSED
"verifyEqual(""Mam na imię Ewelina. Mieszkam w Poznaniu."", value_text)",Chrome 96.0.4664.110,,,2021-12-22 00:15:04,2021-12-22 00:15:04,"0,002s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:15:04,2021-12-22 00:15:05,"1,246s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE16,Chrome 96.0.4664.110,,,2021-12-22 00:15:05,2021-12-22 00:15:19,"13,580s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:15:06,2021-12-22 00:15:08,"2,015s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:15:08,2021-12-22 00:15:08,"0,242s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:15:08,2021-12-22 00:15:10,"1,721s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:15:10,2021-12-22 00:15:10,"0,792s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:15:10,2021-12-22 00:15:11,"0,452s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:15:11,2021-12-22 00:15:11,"0,486s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/div_Zarejestruj konto_icon""))",Chrome 96.0.4664.110,,,2021-12-22 00:15:11,2021-12-22 00:15:12,"0,912s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:15:12,2021-12-22 00:15:13,"0,518s",PASSED
"selectOptionByValue(findTestObject(""Page_PSTO webMessenger - Zalogowano/select_wiek""), ""20"", true)",Chrome 96.0.4664.110,,,2021-12-22 00:15:13,2021-12-22 00:15:16,"3,068s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:15:16,2021-12-22 00:15:16,"0,399s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:15:16,2021-12-22 00:15:17,"0,439s",PASSED
"wiek = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/select_wiek""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:15:17,2021-12-22 00:15:17,"0,664s",PASSED
"verifyEqual(wiek, ""20"")",Chrome 96.0.4664.110,,,2021-12-22 00:15:17,2021-12-22 00:15:17,"0,002s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:15:17,2021-12-22 00:15:19,"1,150s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE17,Chrome 96.0.4664.110,,,2021-12-22 00:15:19,2021-12-22 00:15:30,"11,861s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:15:19,2021-12-22 00:15:21,"1,776s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:15:21,2021-12-22 00:15:21,"0,344s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:15:21,2021-12-22 00:15:23,"1,960s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:15:23,2021-12-22 00:15:24,"0,741s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:15:24,2021-12-22 00:15:24,"0,446s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:15:24,2021-12-22 00:15:25,"0,399s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:15:25,2021-12-22 00:15:26,"0,935s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/select_plec""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:15:26,2021-12-22 00:15:26,"0,472s",PASSED
"selectOptionByValue(findTestObject(""Page_PSTO webMessenger - Zalogowano/select_plec""), ""1"", true)",Chrome 96.0.4664.110,,,2021-12-22 00:15:26,2021-12-22 00:15:27,"1,139s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:15:27,2021-12-22 00:15:28,"0,833s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:15:28,2021-12-22 00:15:29,"0,405s",PASSED
"plec = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/select_plec""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:15:29,2021-12-22 00:15:29,"0,640s",PASSED
"verifyEqual(plec, ""1"")",Chrome 96.0.4664.110,,,2021-12-22 00:15:29,2021-12-22 00:15:29,"0,003s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:15:29,2021-12-22 00:15:30,"1,255s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE18,Chrome 96.0.4664.110,,,2021-12-22 00:15:30,2021-12-22 00:15:41,"11,035s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:15:31,2021-12-22 00:15:33,"1,841s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:15:33,2021-12-22 00:15:33,"0,207s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:15:33,2021-12-22 00:15:35,"1,579s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:15:35,2021-12-22 00:15:35,"0,770s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:15:35,2021-12-22 00:15:36,"0,460s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:15:36,2021-12-22 00:15:36,"0,423s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:15:36,2021-12-22 00:15:37,"0,911s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editTelefon""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:15:37,2021-12-22 00:15:38,"0,547s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editTelefon""), ""123456789"")",Chrome 96.0.4664.110,,,2021-12-22 00:15:38,2021-12-22 00:15:39,"0,824s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:15:39,2021-12-22 00:15:39,"0,406s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:15:39,2021-12-22 00:15:39,"0,551s",PASSED
"value_text = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editTelefon""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:15:39,2021-12-22 00:15:40,"0,760s",PASSED
"verifyEqual(""123456789"", value_text)",Chrome 96.0.4664.110,,,2021-12-22 00:15:40,2021-12-22 00:15:40,"0,002s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:15:40,2021-12-22 00:15:41,"1,246s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE19,Chrome 96.0.4664.110,,,2021-12-22 00:15:41,2021-12-22 00:15:54,"12,315s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:15:42,2021-12-22 00:15:44,"1,779s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:15:44,2021-12-22 00:15:44,"0,232s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:15:44,2021-12-22 00:15:46,"1,967s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:15:46,2021-12-22 00:15:47,"0,763s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:15:47,2021-12-22 00:15:47,"0,466s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:15:47,2021-12-22 00:15:48,"0,395s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:15:48,2021-12-22 00:15:49,"0,904s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editTelefon""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:15:49,2021-12-22 00:15:49,"0,557s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editTelefon""), ""+48 123456789"")",Chrome 96.0.4664.110,,,2021-12-22 00:15:49,2021-12-22 00:15:50,"0,761s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:15:50,2021-12-22 00:15:50,"0,409s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:15:50,2021-12-22 00:15:51,"0,658s",PASSED
"value_text = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editTelefon""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:15:51,2021-12-22 00:15:53,"1,603s",PASSED
"verifyEqual(""+48 123456789"", value_text)",Chrome 96.0.4664.110,,,2021-12-22 00:15:53,2021-12-22 00:15:53,"0,002s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:15:53,2021-12-22 00:15:54,"1,209s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE20,Chrome 96.0.4664.110,,,2021-12-22 00:15:54,2021-12-22 00:16:05,"11,170s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:15:54,2021-12-22 00:15:56,"1,701s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:15:56,2021-12-22 00:15:56,"0,378s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:15:56,2021-12-22 00:15:58,"1,710s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:15:58,2021-12-22 00:15:59,"0,733s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:15:59,2021-12-22 00:15:59,"0,440s",PASSED
