Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:02:01,2021-12-22 00:02:02,"0,405s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:02:02,2021-12-22 00:02:03,"0,895s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editSurname""), ""987!+"")",Chrome 96.0.4664.110,,,2021-12-22 00:02:03,2021-12-22 00:02:04,"0,946s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:02:04,2021-12-22 00:02:04,"0,438s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:02:04,2021-12-22 00:02:05,"0,519s",PASSED
"value_text = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editSurname""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:02:05,2021-12-22 00:02:06,"1,896s",PASSED
"verifyNotEqual(""987!+"", value_text, CONTINUE_ON_FAILURE)",Chrome 96.0.4664.110,,,2021-12-22 00:02:06,2021-12-22 00:02:06,"0,006s",FAILED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:02:06,2021-12-22 00:02:08,"1,200s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE11,Chrome 96.0.4664.110,,,2021-12-22 00:02:08,2021-12-22 00:02:28,"20,062s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:02:08,2021-12-22 00:02:10,"1,675s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:02:10,2021-12-22 00:02:10,"0,319s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:02:10,2021-12-22 00:02:12,"1,556s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:02:12,2021-12-22 00:02:22,"10,650s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:02:22,2021-12-22 00:02:23,"0,437s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:02:23,2021-12-22 00:02:23,"0,414s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:02:23,2021-12-22 00:02:24,"0,934s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editMail""), ""ewelina.holderna@gmail.com"")",Chrome 96.0.4664.110,,,2021-12-22 00:02:24,2021-12-22 00:02:25,"0,960s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:02:25,2021-12-22 00:02:26,"0,366s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:02:26,2021-12-22 00:02:26,"0,404s",PASSED
"value_text = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editMail""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:02:26,2021-12-22 00:02:27,"0,627s",PASSED
"verifyMatch(value_text, ""^[\w-\.]+@([\w-]+\.)+[\w-]{2,4}$"", true)",Chrome 96.0.4664.110,,,2021-12-22 00:02:27,2021-12-22 00:02:27,"0,003s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:02:27,2021-12-22 00:02:28,"1,075s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE12,Chrome 96.0.4664.110,,,2021-12-22 00:02:28,2021-12-22 00:02:39,"11,394s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:02:28,2021-12-22 00:02:30,"1,567s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:02:30,2021-12-22 00:02:30,"0,213s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:02:30,2021-12-22 00:02:32,"1,975s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:02:32,2021-12-22 00:02:33,"0,720s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:02:33,2021-12-22 00:02:33,"0,439s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:02:33,2021-12-22 00:02:34,"0,412s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:02:34,2021-12-22 00:02:35,"1,511s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editMail""), ""ewelina+gmail.com"")",Chrome 96.0.4664.110,,,2021-12-22 00:02:35,2021-12-22 00:02:36,"0,959s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:02:36,2021-12-22 00:02:37,"0,739s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:02:37,2021-12-22 00:02:37,"0,476s",PASSED
"value_text = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editMail""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:02:37,2021-12-22 00:02:38,"0,672s",PASSED
"verifyMatch(value_text, ""^[\w-\.]+@([\w-]+\.)+[\w-]{2,4}$"", true, CONTINUE_ON_FAILURE)",Chrome 96.0.4664.110,,,2021-12-22 00:02:38,2021-12-22 00:02:38,"0,006s",FAILED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:02:38,2021-12-22 00:02:39,"1,224s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE13,Chrome 96.0.4664.110,,,2021-12-22 00:02:39,2021-12-22 00:02:47,"7,462s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:02:40,2021-12-22 00:02:41,"1,535s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:02:41,2021-12-22 00:02:42,"0,399s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:02:42,2021-12-22 00:02:43,"1,451s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:02:43,2021-12-22 00:02:44,"0,769s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:02:44,2021-12-22 00:02:44,"0,423s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:02:44,2021-12-22 00:02:45,"0,394s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:02:45,2021-12-22 00:02:46,"0,943s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editMiasto""), ""Poznań"")",Chrome 96.0.4664.110,,,2021-12-22 00:02:46,2021-12-22 00:02:47,"0,976s",FAILED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE14,Chrome 96.0.4664.110,,,2021-12-22 00:02:47,2021-12-22 00:02:55,"8,430s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:02:47,2021-12-22 00:02:50,"2,653s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:02:50,2021-12-22 00:02:50,"0,344s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:02:50,2021-12-22 00:02:52,"1,359s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:02:52,2021-12-22 00:02:52,"0,772s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:02:52,2021-12-22 00:02:53,"0,483s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:02:53,2021-12-22 00:02:53,"0,416s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:02:53,2021-12-22 00:02:54,"0,877s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Zmien dane_editMiasto""), ""/*-+11"")",Chrome 96.0.4664.110,,,2021-12-22 00:02:54,2021-12-22 00:02:55,"0,925s",FAILED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE15,Chrome 96.0.4664.110,,,2021-12-22 00:02:55,2021-12-22 00:03:03,"8,348s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:02:56,2021-12-22 00:02:58,"2,404s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:02:58,2021-12-22 00:02:58,"0,312s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:02:58,2021-12-22 00:03:00,"1,620s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:03:00,2021-12-22 00:03:01,"0,725s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:03:01,2021-12-22 00:03:01,"0,425s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:03:01,2021-12-22 00:03:02,"0,403s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:03:02,2021-12-22 00:03:02,"0,879s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/textarea_Zmie dane_editOSobie""), ""Mam na imię Ewelina. Mieszkam w Poznaniu."")",Chrome 96.0.4664.110,,,2021-12-22 00:03:02,2021-12-22 00:03:03,"0,949s",FAILED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE16,Chrome 96.0.4664.110,,,2021-12-22 00:03:03,2021-12-22 00:03:17,"13,558s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:03:04,2021-12-22 00:03:07,"2,781s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:03:07,2021-12-22 00:03:07,"0,215s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:03:07,2021-12-22 00:03:09,"1,615s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:03:09,2021-12-22 00:03:09,"0,732s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:03:09,2021-12-22 00:03:10,"0,468s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:03:10,2021-12-22 00:03:10,"0,426s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/div_Zarejestruj konto_icon""))",Chrome 96.0.4664.110,,,2021-12-22 00:03:10,2021-12-22 00:03:11,"0,859s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:03:11,2021-12-22 00:03:12,"0,529s",PASSED
"selectOptionByValue(findTestObject(""Page_PSTO webMessenger - Zalogowano/select_wiek""), ""20"", true)",Chrome 96.0.4664.110,,,2021-12-22 00:03:12,2021-12-22 00:03:14,"2,757s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:03:14,2021-12-22 00:03:15,"0,381s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:03:15,2021-12-22 00:03:15,"0,472s",PASSED
"wiek = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/select_wiek""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:03:15,2021-12-22 00:03:16,"0,679s",PASSED
"verifyEqual(wiek, ""20"")",Chrome 96.0.4664.110,,,2021-12-22 00:03:16,2021-12-22 00:03:16,"0,003s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:03:16,2021-12-22 00:03:17,"1,011s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE17,Chrome 96.0.4664.110,,,2021-12-22 00:03:17,2021-12-22 00:03:29,"12,261s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:03:17,2021-12-22 00:03:19,"1,512s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:03:19,2021-12-22 00:03:19,"0,392s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:03:19,2021-12-22 00:03:25,"5,813s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:03:25,2021-12-22 00:03:26,"0,807s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:03:26,2021-12-22 00:03:26,"0,446s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:03:26,2021-12-22 00:03:27,"0,586s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:03:27,2021-12-22 00:03:28,"0,852s",PASSED
"selectOptionByValue(findTestObject(""Page_PSTO webMessenger - Zalogowano/select_plec""), ""1"", true)",Chrome 96.0.4664.110,,,2021-12-22 00:03:28,2021-12-22 00:03:29,"1,399s",FAILED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE18,Chrome 96.0.4664.110,,,2021-12-22 00:03:29,2021-12-22 00:03:38,"8,517s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:03:30,2021-12-22 00:03:32,"2,628s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:03:32,2021-12-22 00:03:33,"0,376s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:03:33,2021-12-22 00:03:34,"1,360s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:03:34,2021-12-22 00:03:35,"0,760s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:03:35,2021-12-22 00:03:35,"0,445s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:03:35,2021-12-22 00:03:36,"0,393s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:03:36,2021-12-22 00:03:37,"0,871s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editTelefon""), ""123456789"")",Chrome 96.0.4664.110,,,2021-12-22 00:03:37,2021-12-22 00:03:38,"1,031s",FAILED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE19,Chrome 96.0.4664.110,,,2021-12-22 00:03:38,2021-12-22 00:03:50,"12,462s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:03:38,2021-12-22 00:03:41,"2,566s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:03:41,2021-12-22 00:03:41,"0,419s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:03:41,2021-12-22 00:03:43,"1,586s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:03:43,2021-12-22 00:03:44,"0,752s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:03:44,2021-12-22 00:03:44,"0,431s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:03:44,2021-12-22 00:03:44,"0,392s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:03:44,2021-12-22 00:03:45,"1,037s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editTelefon""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:03:45,2021-12-22 00:03:46,"0,576s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editTelefon""), ""+48 123456789"")",Chrome 96.0.4664.110,,,2021-12-22 00:03:46,2021-12-22 00:03:47,"0,942s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:03:47,2021-12-22 00:03:48,"0,856s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:03:48,2021-12-22 00:03:48,"0,479s",PASSED
"value_text = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editTelefon""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:03:48,2021-12-22 00:03:49,"0,676s",PASSED
"verifyEqual(""+48 123456789"", value_text)",Chrome 96.0.4664.110,,,2021-12-22 00:03:49,2021-12-22 00:03:49,"0,006s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:03:49,2021-12-22 00:03:50,"1,172s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE20,Chrome 96.0.4664.110,,,2021-12-22 00:03:50,2021-12-22 00:04:02,"11,346s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:03:51,2021-12-22 00:03:52,"1,531s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:03:52,2021-12-22 00:03:52,"0,233s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:03:52,2021-12-22 00:03:55,"2,096s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:03:55,2021-12-22 00:03:55,"0,743s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:03:55,2021-12-22 00:03:56,"0,420s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:03:56,2021-12-22 00:03:56,"0,394s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:03:56,2021-12-22 00:03:57,"0,976s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editTelefon""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:03:57,2021-12-22 00:03:58,"0,521s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editTelefon""), ""abcdefghijk!@"")",Chrome 96.0.4664.110,,,2021-12-22 00:03:58,2021-12-22 00:03:59,"0,866s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:03:59,2021-12-22 00:03:59,"0,438s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:03:59,2021-12-22 00:04:00,"0,698s",PASSED
"value_text = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editTelefon""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:04:00,2021-12-22 00:04:00,"0,771s",PASSED
"verifyNotEqual(""abcdefghijk!@"", value_text, CONTINUE_ON_FAILURE)",Chrome 96.0.4664.110,,,2021-12-22 00:04:00,2021-12-22 00:04:00,"0,004s",FAILED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:04:00,2021-12-22 00:04:02,"1,112s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE21,Chrome 96.0.4664.110,,,2021-12-22 00:04:02,2021-12-22 00:04:12,"10,826s",PASSED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:04:02,2021-12-22 00:04:03,"1,459s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:04:03,2021-12-22 00:04:04,"0,416s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:04:04,2021-12-22 00:04:05,"1,604s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:04:05,2021-12-22 00:04:06,"0,740s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_passwordLogin""), ""aeHFOx8jV/A="")",Chrome 96.0.4664.110,,,2021-12-22 00:04:06,2021-12-22 00:04:07,"0,442s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_login""))",Chrome 96.0.4664.110,,,2021-12-22 00:04:07,2021-12-22 00:04:07,"0,407s",PASSED
"click(findTestObject(""Page_PSTO webMessenger - Zalogowano/img_Zarejestruj konto_profile""))",Chrome 96.0.4664.110,,,2021-12-22 00:04:07,2021-12-22 00:04:08,"0,848s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editWww""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:04:08,2021-12-22 00:04:08,"0,508s",PASSED
"setText(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editWww""), ""https://www.wp.pl/"")",Chrome 96.0.4664.110,,,2021-12-22 00:04:08,2021-12-22 00:04:09,"0,819s",PASSED
"scrollToElement(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""), 2)",Chrome 96.0.4664.110,,,2021-12-22 00:04:09,2021-12-22 00:04:10,"0,392s",PASSED
"click(findTestObject(""Object Repository/Page_PSTO webMessenger - Zalogowano/input_Wybierz nowy avatar_editBttn""))",Chrome 96.0.4664.110,,,2021-12-22 00:04:10,2021-12-22 00:04:11,"0,866s",PASSED
"value_text = getAttribute(findTestObject(""Page_PSTO webMessenger - Zalogowano/input_Pe_editWww""), ""value"")",Chrome 96.0.4664.110,,,2021-12-22 00:04:11,2021-12-22 00:04:11,"0,804s",PASSED
"verifyMatch(value_text, ""(https?:\/\/(?:www\.|(?!www))[a-zA-Z0-9][a-zA-Z0-9-]+[a-zA-Z0-9]\.[^\s]{2,}|www\.[a-zA-Z0-9][a-zA-Z0-9-]+[a-zA-Z0-9]\.[^\s]{2,}|https?:\/\/(?:www\.|(?!www))[a-zA-Z0-9]+\.[^\s]{2,}|www\.[a-zA-Z0-9]+\.[^\s]{2,})"", true)",Chrome 96.0.4664.110,,,2021-12-22 00:04:11,2021-12-22 00:04:11,"0,003s",PASSED
closeBrowser(),Chrome 96.0.4664.110,,,2021-12-22 00:04:11,2021-12-22 00:04:12,"1,042s",PASSED
,,,,,,,
Test Cases/komunikator testy edycja profilu/PE22,Chrome 96.0.4664.110,,,2021-12-22 00:04:12,2021-12-22 00:04:23,"10,975s",FAILED
"openBrowser("""")",Chrome 96.0.4664.110,,,2021-12-22 00:04:13,2021-12-22 00:04:15,"1,825s",PASSED
maximizeWindow(),Chrome 96.0.4664.110,,,2021-12-22 00:04:15,2021-12-22 00:04:15,"0,369s",PASSED
"navigateToUrl(""http://kmg.hcm.pl/testowanie/index.html"")",Chrome 96.0.4664.110,,,2021-12-22 00:04:15,2021-12-22 00:04:16,"1,364s",PASSED
"setText(findTestObject(""Object Repository/Page_PSTO webMessenger/input_Zarejestruj konto_userLogin""), ""ewelinaho"")",Chrome 96.0.4664.110,,,2021-12-22 00:04:16,2021-12-22 00:04:17,"0,856s",PASSED
